ref_area,year,studenti,scuole,region,children_6_10,_merge,proj,studenti_proj,ratio,ratio_hat,ratio_lcl,ratio_ucl,scuole_hat,scuole_lcl,scuole_ucl
ITC3,2022,55377.0,456.0,Liguria,,left_only,,55377.0,121.4407894736842,121.4407894736842,121.4407894736842,121.4407894736842,456.0,456.0,456.0
,2024,,,Liguria,109220.0,right_only,BSL,109220.0,,128.53126175712396,121.4407894736842,130.19703389830508,849.7543594210175,838.8823979301255,899.3683298120159
,2025,,,Liguria,106512.0,right_only,BSL,106512.0,,128.53126175712396,121.4407894736842,130.19703389830508,828.6855551240745,818.0831529786992,877.0693970420933
,2026,,,Liguria,103332.0,right_only,BSL,103332.0,,128.53126175712396,121.4407894736842,130.19703389830508,803.9444924710913,793.658633427172,850.8837965220218
,2027,,,Liguria,101243.0,right_only,BSL,101243.0,,128.53126175712396,121.4407894736842,130.19703389830508,787.6916371622603,777.6137210551153,833.6819979413837
,2028,,,Liguria,99066.0,right_only,BSL,99066.0,,128.53126175712396,121.4407894736842,130.19703389830508,770.7541235158627,760.8929100288025,815.7555663903787
,2029,,,Liguria,96867.0,right_only,BSL,96867.0,,128.53126175712396,121.4407894736842,130.19703389830508,753.6454452850733,744.0031243389257,797.6479765967821
,2030,,,Liguria,95588.0,right_only,BSL,95588.0,,128.53126175712396,121.4407894736842,130.19703389830508,743.6945587652099,734.1795518526354,787.116095129747
,2031,,,Liguria,94796.0,right_only,BSL,94796.0,,128.53126175712396,121.4407894736842,130.19703389830508,737.5326337271084,728.0964639643305,780.5943983964462
,2032,,,Liguria,94078.0,right_only,BSL,94078.0,,128.53126175712396,121.4407894736842,130.19703389830508,731.9464441092335,722.5817453989227,774.6820521154992
,2033,,,Liguria,94096.0,right_only,BSL,94096.0,,128.53126175712396,121.4407894736842,130.19703389830508,732.0864878600995,722.7199973963842,774.8302724958015
,2034,,,Liguria,94519.0,right_only,BSL,94519.0,,128.53126175712396,121.4407894736842,130.19703389830508,735.3775160054491,725.968919336729,778.3134514329054
,2035,,,Liguria,95430.0,right_only,BSL,95430.0,,128.53126175712396,121.4407894736842,130.19703389830508,742.4652858409422,732.9660065415846,785.8150495693158
,2036,,,Liguria,96601.0,right_only,BSL,96601.0,,128.53126175712396,121.4407894736842,130.19703389830508,751.5759098556099,741.9600670431062,795.4576087545371
,2037,,,Liguria,97785.0,right_only,BSL,97785.0,,128.53126175712396,121.4407894736842,130.19703389830508,760.7876765792364,751.0539762094609,805.2072159921989
,2038,,,Liguria,98855.0,right_only,BSL,98855.0,,128.53126175712396,121.4407894736842,130.19703389830508,769.1124995473785,759.272289391893,814.018094154613
,2039,,,Liguria,99783.0,right_only,BSL,99783.0,,128.53126175712396,121.4407894736842,130.19703389830508,776.3325329253561,766.3999479276846,821.6596782057534
,2040,,,Liguria,100593.0,right_only,BSL,100593.0,,128.53126175712396,121.4407894736842,130.19703389830508,782.6345017143235,772.621287813451,828.3295953193565
,2041,,,Liguria,101249.0,right_only,BSL,101249.0,,128.53126175712396,121.4407894736842,130.19703389830508,787.738318412549,777.6598050542691,833.7314047348177
,2042,,,Liguria,101740.0,right_only,BSL,101740.0,,128.53126175712396,121.4407894736842,130.19703389830508,791.5584007278367,781.4310123183571,837.7745273308414
,2043,,,Liguria,102170.0,right_only,BSL,102170.0,,128.53126175712396,121.4407894736842,130.19703389830508,794.9038903318565,784.7336989243813,841.3153475269517
,2044,,,Liguria,102554.0,right_only,BSL,102554.0,,128.53126175712396,121.4407894736842,130.19703389830508,797.89149035033,787.683074870226,844.4773823067338
,2045,,,Liguria,102824.0,right_only,BSL,102824.0,,128.53126175712396,121.4407894736842,130.19703389830508,799.992146613319,789.7568548321482,846.7006880112682
,2046,,,Liguria,102960.0,right_only,BSL,102960.0,,128.53126175712396,121.4407894736842,130.19703389830508,801.0502549531951,790.8014254796349,847.8205753291078
,2047,,,Liguria,102988.0,right_only,BSL,102988.0,,128.53126175712396,121.4407894736842,130.19703389830508,801.2681007878755,791.0164841423527,848.0511403651336
,2048,,,Liguria,102885.0,right_only,BSL,102885.0,,128.53126175712396,121.4407894736842,130.19703389830508,800.466739324587,790.2253754902121,847.2029904111815
,2049,,,Liguria,102639.0,right_only,BSL,102639.0,,128.53126175712396,121.4407894736842,130.19703389830508,798.5528080627524,788.3359315249053,845.1773118803836
,2050,,,Liguria,102251.0,right_only,BSL,102251.0,,128.53126175712396,121.4407894736842,130.19703389830508,795.5340872107532,785.3558329129579,841.982339238312
,2051,,,Liguria,101734.0,right_only,BSL,101734.0,,128.53126175712396,121.4407894736842,130.19703389830508,791.5117194775481,781.3849283192034,837.7251205374073
,2052,,,Liguria,101034.0,right_only,BSL,101034.0,,128.53126175712396,121.4407894736842,130.19703389830508,786.0655736105392,776.0084617512571,831.9609946367626
,2053,,,Liguria,100180.0,right_only,BSL,100180.0,,128.53126175712396,121.4407894736842,130.19703389830508,779.4212756527883,769.4491725383626,824.9287610379761
,2054,,,Liguria,99173.0,right_only,BSL,99173.0,,128.53126175712396,121.4407894736842,130.19703389830508,771.5866058126769,761.7147413470458,816.6366542066202
,2055,,,Liguria,98040.0,right_only,BSL,98040.0,,128.53126175712396,121.4407894736842,130.19703389830508,762.771629716504,753.0125461734984,807.3070047131481
,2056,,,Liguria,96793.0,right_only,BSL,96793.0,,128.53126175712396,121.4407894736842,130.19703389830508,753.0697098648467,743.4347550160286,797.0386261444282
,2057,,,Liguria,95516.0,right_only,BSL,95516.0,,128.53126175712396,121.4407894736842,130.19703389830508,743.1343837617461,733.6265438627895,786.5232136085378
,2058,,,Liguria,94204.0,right_only,BSL,94204.0,,128.53126175712396,121.4407894736842,130.19703389830508,732.9267503652952,723.5495093811531,775.7195947776153
,2059,,,Liguria,92911.0,right_only,BSL,92911.0,,128.53126175712396,121.4407894736842,130.19703389830508,722.8669409280916,713.6184075635039,765.0724307925674
,2060,,,Liguria,91651.0,right_only,BSL,91651.0,,128.53126175712396,121.4407894736842,130.19703389830508,713.0638783674756,703.9407677412006,754.6970041714069
,2061,,,Liguria,90467.0,right_only,BSL,90467.0,,128.53126175712396,121.4407894736842,130.19703389830508,703.8521116438491,694.8468585748459,744.947396933745
,2062,,,Liguria,89372.0,right_only,BSL,89372.0,,128.53126175712396,121.4407894736842,130.19703389830508,695.3327834661709,686.4365287292728,735.9306571320224
,2063,,,Liguria,88389.0,right_only,BSL,88389.0,,128.53126175712396,121.4407894736842,130.19703389830508,687.684838627214,678.8864335345712,727.8361774744028
,2064,,,Liguria,87545.0,right_only,BSL,87545.0,,128.53126175712396,121.4407894736842,130.19703389830508,681.1183427532776,672.4039509869332,720.8862885313398
,2065,,,Liguria,86846.0,right_only,BSL,86846.0,,128.53126175712396,121.4407894736842,130.19703389830508,675.6799770946502,667.0351650855125,715.1303970962674
,2066,,,Liguria,86297.0,right_only,BSL,86297.0,,128.53126175712396,121.4407894736842,130.19703389830508,671.4086426932389,662.8184791629376,710.6096754970475
,2067,,,Liguria,85912.0,right_only,BSL,85912.0,,128.53126175712396,121.4407894736842,130.19703389830508,668.413262466384,659.8614225505671,707.439406251693
,2068,,,Liguria,85696.0,right_only,BSL,85696.0,,128.53126175712396,121.4407894736842,130.19703389830508,666.7327374559927,658.2023985810295,705.6607616880655
,2069,,,Liguria,85632.0,right_only,BSL,85632.0,,128.53126175712396,121.4407894736842,130.19703389830508,666.2348041195804,657.7108359233887,705.1337558914352
,2070,,,Liguria,85715.0,right_only,BSL,85715.0,,128.53126175712396,121.4407894736842,130.19703389830508,666.8805614152401,658.3483312450165,705.8172165339402
,2071,,,Liguria,85930.0,right_only,BSL,85930.0,,128.53126175712396,121.4407894736842,130.19703389830508,668.55330621725,659.9996745480286,707.5876266319952
,2072,,,Liguria,86234.0,right_only,BSL,86234.0,,128.53126175712396,121.4407894736842,130.19703389830508,670.9184895652081,662.3345971718225,710.0909041659895
,2073,,,Liguria,86586.0,right_only,BSL,86586.0,,128.53126175712396,121.4407894736842,130.19703389830508,673.6571229154754,665.0381917888468,712.9894360474566
,2074,,,Liguria,86954.0,right_only,BSL,86954.0,,128.53126175712396,121.4407894736842,130.19703389830508,676.5202395998458,667.8646770702813,716.0197193780812
,2075,,,Liguria,87304.0,right_only,BSL,87304.0,,128.53126175712396,121.4407894736842,130.19703389830508,679.2433125333503,670.5529103542545,718.9017823284036
,2076,,,Liguria,87613.0,right_only,BSL,87613.0,,128.53126175712396,121.4407894736842,130.19703389830508,681.6473969232156,672.9262363106765,721.4462321902595
,2077,,,Liguria,87871.0,right_only,BSL,87871.0,,128.53126175712396,121.4407894736842,130.19703389830508,683.6546906856274,674.9078482742909,723.5707243079257
,2078,,,Liguria,88060.0,right_only,BSL,88060.0,,128.53126175712396,121.4407894736842,130.19703389830508,685.1251500697199,676.3594942476365,725.1270383010998
,2079,,,Liguria,88220.0,right_only,BSL,88220.0,,128.53126175712396,121.4407894736842,130.19703389830508,686.3699834107505,677.5884008917384,726.4445527926757
,2080,,,Liguria,88332.0,right_only,BSL,88332.0,,128.53126175712396,121.4407894736842,130.19703389830508,687.2413667494719,678.4486355426098,727.3668129367788
ITC4,2015,471505.0,2413.0,Lombardia,,left_only,,471505.0,195.4019892250311,195.4019892250311,195.4019892250311,195.4019892250311,2413.0,2413.0,2413.0
ITC4,2016,473941.0,2412.0,Lombardia,,left_only,,473941.0,196.49295190713102,196.49295190713102,196.49295190713102,196.49295190713102,2412.0,2412.0,2412.0
ITC4,2017,475172.0,2411.0,Lombardia,,left_only,,475172.0,197.08502695976773,197.08502695976773,197.08502695976773,197.08502695976773,2411.0,2411.0,2411.0
ITC4,2018,472375.0,2411.0,Lombardia,,left_only,,472375.0,195.92492741600995,195.92492741600995,195.92492741600995,195.92492741600995,2411.0,2411.0,2411.0
ITC4,2019,467791.0,2399.0,Lombardia,,left_only,,467791.0,194.99416423509797,194.99416423509797,194.99416423509797,194.99416423509797,2399.0,2399.0,2399.0
ITC4,2020,460393.0,2398.0,Lombardia,,left_only,,460393.0,191.9904086738949,191.9904086738949,191.9904086738949,191.9904086738949,2398.0,2398.0,2398.0
ITC4,2021,448350.0,2398.0,Lombardia,,left_only,,448350.0,186.96830692243537,186.96830692243537,186.96830692243537,186.96830692243537,2398.0,2398.0,2398.0
ITC4,2022,439014.0,2399.0,Lombardia,,left_only,,439014.0,182.99874947894955,182.99874947894955,182.99874947894955,182.99874947894955,2399.0,2399.0,2399.0
,2024,,,Lombardia,868042.0,right_only,BSL,868042.0,,195.19807673006454,182.99874947894955,197.08502695976773,4446.980290694143,4404.403588595288,4743.431321096822
,2025,,,Lombardia,848549.0,right_only,BSL,848549.0,,195.19807673006454,182.99874947894955,197.08502695976773,4347.117626437689,4305.4970389669425,4636.911467515843
,2026,,,Lombardia,825614.0,right_only,BSL,825614.0,,195.19807673006454,182.99874947894955,197.08502695976773,4229.621591721546,4189.125945973247,4511.582742236011
,2027,,,Lombardia,798232.0,right_only,BSL,798232.0,,195.19807673006454,182.99874947894955,197.08502695976773,4089.3435702435677,4050.1909876844597,4361.953304450428
,2028,,,Lombardia,775664.0,right_only,BSL,775664.0,,195.19807673006454,182.99874947894955,197.08502695976773,3973.727677002935,3935.6820351367505,4238.630057355802
,2029,,,Lombardia,754874.0,right_only,BSL,754874.0,,195.19807673006454,182.99874947894955,197.08502695976773,3867.2204800659993,3830.1945695453437,4125.0227236489045
,2030,,,Lombardia,735945.0,right_only,BSL,735945.0,,195.19807673006454,182.99874947894955,197.08502695976773,3770.247188540302,3734.1497289402573,4021.5848583416478
,2031,,,Lombardia,719686.0,right_only,BSL,719686.0,,195.19807673006454,182.99874947894955,197.08502695976773,3686.952310474038,3651.6523406261313,3932.7372566706304
,2032,,,Lombardia,712458.0,right_only,BSL,712458.0,,195.19807673006454,182.99874947894955,197.08502695976773,3649.9232571089506,3614.9778143493304,3893.2397190066836
,2033,,,Lombardia,707230.0,right_only,BSL,707230.0,,195.19807673006454,182.99874947894955,197.08502695976773,3623.140206335199,3588.451192410327,3864.6712177743766
,2034,,,Lombardia,706650.0,right_only,BSL,706650.0,,195.19807673006454,182.99874947894955,197.08502695976773,3620.1688655837115,3585.508300152366,3861.501797209201
,2035,,,Lombardia,711667.0,right_only,BSL,711667.0,,195.19807673006454,182.99874947894955,197.08502695976773,3645.870963084077,3610.9643181837314,3888.91728509797
,2036,,,Lombardia,721050.0,right_only,BSL,721050.0,,195.19807673006454,182.99874947894955,197.08502695976773,3693.940084241329,3658.5732113845092,3940.190859517009
,2037,,,Lombardia,730856.0,right_only,BSL,730856.0,,195.19807673006454,182.99874947894955,197.08502695976773,3744.176234946648,3708.3283863527313,3993.77592514134
,2038,,,Lombardia,740952.0,right_only,BSL,740952.0,,195.19807673006454,182.99874947894955,197.08502695976773,3795.8980560277114,3759.555007449934,4048.9457010482583
,2039,,,Lombardia,751248.0,right_only,BSL,751248.0,,195.19807673006454,182.99874947894955,197.08502695976773,3848.6444773679077,3811.7964189809163,4105.208380598341
,2040,,,Lombardia,762017.0,right_only,BSL,762017.0,,195.19807673006454,182.99874947894955,197.08502695976773,3903.814078320955,3866.437809887788,4164.055777264507
,2041,,,Lombardia,773160.0,right_only,BSL,773160.0,,195.19807673006454,182.99874947894955,197.08502695976773,3960.8996817585826,3922.9768589058276,4224.946903743389
,2042,,,Lombardia,783358.0,right_only,BSL,783358.0,,195.19807673006454,182.99874947894955,197.08502695976773,4013.1440489718034,3974.721023124258,4280.674060508321
,2043,,,Lombardia,792622.0,right_only,BSL,792622.0,,195.19807673006454,182.99874947894955,197.08502695976773,4060.6035329748706,4021.726116016937,4331.2973572596775
,2044,,,Lombardia,800998.0,right_only,BSL,800998.0,,195.19807673006454,182.99874947894955,197.08502695976773,4103.513791827385,4064.2255393836335,4377.068161835386
,2045,,,Lombardia,807909.0,right_only,BSL,807909.0,,195.19807673006454,182.99874947894955,197.08502695976773,4138.918853781745,4099.291622822893,4414.833447224918
,2046,,,Lombardia,812998.0,right_only,BSL,812998.0,,195.19807673006454,182.99874947894955,197.08502695976773,4164.989807375399,4125.11296541042,4442.642380425226
,2047,,,Lombardia,817476.0,right_only,BSL,817476.0,,195.19807673006454,182.99874947894955,197.08502695976773,4187.930607177401,4147.8341232227485,4467.112492995668
,2048,,,Lombardia,820995.0,right_only,BSL,820995.0,,195.19807673006454,182.99874947894955,197.08502695976773,4205.958448736856,4165.689360905104,4486.3421325971385
,2049,,,Lombardia,823342.0,right_only,BSL,823342.0,,195.19807673006454,182.99874947894955,197.08502695976773,4217.982132777788,4177.59792664551,4499.167356849668
,2050,,,Lombardia,824451.0,right_only,BSL,824451.0,,195.19807673006454,182.99874947894955,197.08502695976773,4223.663541214684,4183.224939600818,4505.227507551012
,2051,,,Lombardia,824344.0,right_only,BSL,824344.0,,195.19807673006454,182.99874947894955,197.08502695976773,4223.115380076048,4182.682026718746,4504.64280410192
,2052,,,Lombardia,822477.0,right_only,BSL,822477.0,,195.19807673006454,182.99874947894955,197.08502695976773,4213.5507366570355,4173.2089580194115,4494.440548592984
,2053,,,Lombardia,819036.0,right_only,BSL,819036.0,,195.19807673006454,182.99874947894955,197.08502695976773,4195.922489198642,4155.749488606231,4475.637141412347
,2054,,,Lombardia,813960.0,right_only,BSL,813960.0,,195.19807673006454,182.99874947894955,197.08502695976773,4169.918134621832,4129.9941073969,4447.899246948845
,2055,,,Lombardia,807358.0,right_only,BSL,807358.0,,195.19807673006454,182.99874947894955,197.08502695976773,4136.096080067833,4096.49587517783,4411.822497688001
,2056,,,Lombardia,799381.0,right_only,BSL,799381.0,,195.19807673006454,182.99874947894955,197.08502695976773,4095.22989873229,4056.0209587265244,4368.232035880405
,2057,,,Lombardia,790581.0,right_only,BSL,790581.0,,195.19807673006454,182.99874947894955,197.08502695976773,4050.147487330413,4011.3701796402147,4320.1442755811895
,2058,,,Lombardia,781052.0,right_only,BSL,781052.0,,195.19807673006454,182.99874947894955,197.08502695976773,4001.330407983993,3963.0204894227772,4268.0728815026405
,2059,,,Lombardia,771183.0,right_only,BSL,771183.0,,195.19807673006454,182.99874947894955,197.08502695976773,3950.771508197047,3912.945655467915,4214.143551230713
,2060,,,Lombardia,761174.0,right_only,BSL,761174.0,,195.19807673006454,182.99874947894955,197.08502695976773,3899.4953882287073,3862.160468209406,4159.44918840857
,2061,,,Lombardia,751418.0,right_only,BSL,751418.0,,195.19807673006454,182.99874947894955,197.08502695976773,3849.515387588171,3812.6589908496294,4106.137348695031
,2062,,,Lombardia,742135.0,right_only,BSL,742135.0,,195.19807673006454,182.99874947894955,197.08502695976773,3801.9585665604864,3765.557492865741,4055.4102260975733
,2063,,,Lombardia,733597.0,right_only,BSL,733597.0,,195.19807673006454,182.99874947894955,197.08502695976773,3758.218381498074,3722.236089247683,4008.7541695709024
,2064,,,Lombardia,726113.0,right_only,BSL,726113.0,,195.19807673006454,182.99874947894955,197.08502695976773,3719.8778398012955,3684.262631215644,3967.8577152437056
,2065,,,Lombardia,719855.0,right_only,BSL,719855.0,,195.19807673006454,182.99874947894955,197.08502695976773,3687.8180976930057,3652.509838542675,3933.660760249104
,2066,,,Lombardia,715012.0,right_only,BSL,715012.0,,195.19807673006454,182.99874947894955,197.08502695976773,3663.0074024180863,3627.936688188698,3907.196098529888
,2067,,,Lombardia,711729.0,right_only,BSL,711729.0,,195.19807673006454,182.99874947894955,197.08502695976773,3646.1885891644088,3611.278903218203,3889.2560852273505
,2068,,,Lombardia,710187.0,right_only,BSL,710187.0,,195.19807673006454,182.99874947894955,197.08502695976773,3638.2889211664888,3603.454868973761,3880.8297981385563
,2069,,,Lombardia,710244.0,right_only,BSL,710244.0,,195.19807673006454,182.99874947894955,197.08502695976773,3638.5809322403416,3603.7440842473884,3881.141275676858
